Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,80,3.49,13.31,15.1,16.55,12.5
2023-08-16,75,3.49,13.31,15.1,16.55,12.5
2023-08-17,75,3.49,13.31,15.1,16.55,12.5
2023-08-18,75,3.49,13.31,15.1,16.55,12.5
2023-08-19,73,3.49,13.31,15.1,16.55,12.5
2023-08-21,74,3.49,18.33,16.38,22.4,59.99
