Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,28,1.0,6.31,5.06,6.5,5.5
2023-08-16,30,1.0,6.31,5.06,6.5,5.5
2023-08-17,30,1.0,6.31,5.06,6.5,5.5
2023-08-18,31,1.0,6.31,5.06,6.5,5.5
2023-08-19,31,1.0,6.31,5.06,6.5,5.5
2023-08-21,31,1.0,6.05,5.01,5.21,3.0
