Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,347,0.4,6.09,4.61,3.9,4.28
2023-08-16,344,0.4,6.09,4.61,3.9,4.28
2023-08-17,344,0.4,5.32,4.62,3.54,1.5
2023-08-18,355,0.4,5.02,4.54,3.75,2.49
2023-08-19,358,0.4,5.02,4.54,3.75,2.49
2023-08-21,358,0.3,5.02,4.54,3.75,2.49
