Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,22,1.49,4.25,3.87,4.51,4.49
2023-08-16,22,1.49,4.25,3.87,4.51,4.49
2023-08-17,23,1.49,4.25,3.87,4.51,4.49
2023-08-18,24,1.49,4.25,3.87,4.51,4.49
2023-08-19,23,1.49,4.25,3.87,4.51,4.49
2023-08-21,23,1.49,4.25,3.87,4.51,4.49
