Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,191,7.28,33.55,40.3,22.76,20.0
2023-08-16,184,7.28,33.55,40.3,22.76,20.0
2023-08-17,192,7.28,33.55,40.3,22.76,20.0
2023-08-18,190,9.0,33.55,40.3,22.76,20.0
2023-08-19,195,9.0,28.48,40.39,21.61,10.0
2023-08-21,195,7.28,51.83,46.47,46.61,237.0
