Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-16,23,0.95,2.85,1.09,2.42,1.97
2023-08-17,23,0.95,2.85,1.09,2.42,1.97
2023-08-18,23,0.95,2.85,1.09,2.42,1.97
2023-08-19,23,0.95,2.85,1.09,2.42,1.97
2023-08-21,23,0.95,2.85,1.09,2.42,1.97
