Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,43,1.49,3.11,3.33,3.82,1.5
2023-08-16,43,1.49,3.11,3.33,3.82,1.5
2023-08-17,44,1.49,3.11,3.33,3.82,1.5
2023-08-18,44,1.49,3.11,3.33,3.82,1.5
2023-08-19,43,1.5,2.8,3.29,3.34,1.49
2023-08-21,44,1.5,2.8,3.29,3.34,1.49
