Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,53,1.89,7.32,5.8,5.15,6.9
2023-08-16,53,1.89,7.32,5.8,5.15,6.9
2023-08-17,52,1.89,7.32,5.8,5.15,6.9
2023-08-18,52,1.89,7.32,5.8,5.15,6.9
2023-08-19,58,1.89,7.32,5.8,5.15,6.9
2023-08-21,60,1.89,7.32,5.8,5.15,6.9
