Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,54,0.95,2.89,2.6,1.88,1.9
2023-08-16,54,0.95,2.43,2.58,1.84,0.5
2023-08-17,53,0.95,2.43,2.58,1.84,0.5
2023-08-18,53,0.95,2.43,2.58,1.84,0.5
2023-08-19,54,0.95,2.43,2.58,1.84,0.5
2023-08-21,54,0.95,2.43,2.58,1.84,0.5
