Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,101,4.0,18.73,26.77,17.55,4.0
2023-08-16,101,4.0,18.73,26.77,17.55,4.0
2023-08-17,98,4.0,18.73,26.77,17.55,4.0
2023-08-18,98,4.0,18.73,26.77,17.55,4.0
2023-08-19,98,4.0,18.73,26.77,17.55,4.0
2023-08-21,102,4.0,18.73,26.77,17.55,4.0
