Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,197,0.15,1.07,0.92,1.04,0.49
2023-08-16,197,0.15,1.07,0.92,1.04,0.49
2023-08-17,198,0.15,1.07,0.92,1.04,0.49
2023-08-18,198,0.15,1.07,0.92,1.04,0.49
2023-08-19,209,0.15,1.07,0.92,1.04,0.49
2023-08-21,219,0.15,1.07,0.92,1.04,0.49
