Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,40,5.0,32.95,22.42,18.75,35.0
2023-08-16,40,5.0,32.95,22.42,18.75,35.0
2023-08-17,41,4.99,32.95,22.42,18.75,35.0
2023-08-18,41,4.99,32.95,22.42,18.75,35.0
2023-08-19,44,4.99,32.95,22.42,18.75,35.0
2023-08-21,45,4.99,32.95,22.42,18.75,35.0
