Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,374,3.0,17.24,24.82,8.14,9.03
2023-08-16,374,3.0,16.07,24.89,10.75,18.24
2023-08-17,373,3.0,16.07,24.89,10.75,18.24
2023-08-18,368,3.0,13.2,24.87,10.93,8.0
2023-08-19,382,3.0,10.37,25.11,11.6,5.95
2023-08-21,383,2.9,8.26,25.66,12.15,15.0
