Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,626,0.15,4.16,3.88,3.7,10.1
2023-08-16,626,0.15,4.25,3.83,3.76,3.23
2023-08-17,642,0.15,4.21,3.85,3.94,4.0
2023-08-18,642,0.15,4.48,3.89,4.43,5.83
