Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,217,0.1,0.63,1.63,1.29,0.5
2023-08-16,217,0.1,0.63,1.63,1.29,0.5
2023-08-17,225,0.1,0.63,1.63,1.29,0.5
2023-08-18,227,0.1,0.63,1.63,1.29,0.5
