Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,122,1.26,6.13,7.15,6.02,9.73
2023-08-16,124,1.26,5.75,7.21,6.41,6.0
2023-08-17,124,1.26,5.75,7.21,6.41,6.0
2023-08-18,122,1.26,5.75,7.21,6.41,6.0
