Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,260,0.65,6.09,4.5,5.56,5.9
2023-08-16,260,0.65,6.1,4.36,6.01,3.4
2023-08-17,262,0.65,6.1,4.36,6.01,3.4
2023-08-18,262,0.65,5.77,4.41,5.64,2.4
