Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,285,0.05,0.94,0.85,1.2,0.5
2023-08-16,285,0.05,0.94,0.85,1.2,0.5
2023-08-17,282,0.05,0.94,0.85,1.2,0.5
2023-08-18,282,0.05,0.94,0.85,1.2,0.5
