Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,64,2.49,9.19,10.15,14.73,6.0
2023-08-16,64,2.49,9.19,10.15,14.73,6.0
2023-08-17,64,2.49,9.19,10.15,14.73,6.0
2023-08-18,64,2.49,9.19,10.15,14.73,6.0
