Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,146,0.19,1.63,1.63,1.83,1.0
2023-08-16,145,0.19,1.79,1.68,1.93,3.0
2023-08-17,145,0.19,1.79,1.68,1.93,3.0
2023-08-18,146,0.19,1.79,1.68,1.93,3.0
