Date,Amount available,From price,Trend price,30-days average price,7-days average price,1-day average price
2023-08-15,145,0.1,1.52,2.03,2.01,2.78
2023-08-16,145,0.1,1.52,2.03,2.01,2.78
2023-08-17,145,0.1,1.4,2.01,1.91,0.75
2023-08-18,148,0.1,1.4,2.01,1.91,0.75
